city,station,start_time,end_time,value
Recklinghausen,1415,2017-12-06 11:00:00,2017-12-06 12:00:00,21.0
Recklinghausen,1415,2017-12-07 11:00:00,2017-12-07 12:00:00,11.0
Recklinghausen,1415,2017-12-08 11:00:00,2017-12-08 12:00:00,13.0
Recklinghausen,1415,2017-12-09 11:00:00,2017-12-09 12:00:00,18.0
Recklinghausen,1415,2017-12-10 11:00:00,2017-12-10 12:00:00,10.0
Recklinghausen,1415,2017-12-11 11:00:00,2017-12-11 12:00:00,15.0
Recklinghausen,1415,2017-12-12 11:00:00,2017-12-12 12:00:00,17.0
Recklinghausen,1415,2017-12-13 11:00:00,2017-12-13 12:00:00,8.0
Recklinghausen,1415,2017-12-14 11:00:00,2017-12-14 12:00:00,8.0
Recklinghausen,1415,2017-12-15 11:00:00,2017-12-15 12:00:00,14.0
Recklinghausen,1415,2017-12-16 11:00:00,2017-12-16 12:00:00,19.0
Recklinghausen,1415,2017-12-17 11:00:00,2017-12-17 12:00:00,25.0
Recklinghausen,1415,2017-12-18 11:00:00,2017-12-18 12:00:00,16.0
Recklinghausen,1415,2017-12-19 11:00:00,2017-12-19 12:00:00,37.0
Recklinghausen,1415,2017-12-20 11:00:00,2017-12-20 12:00:00,31.0
Recklinghausen,1415,2017-12-21 11:00:00,2017-12-21 12:00:00,17.0
Recklinghausen,1415,2017-12-22 11:00:00,2017-12-22 12:00:00,18.0
Recklinghausen,1415,2017-12-23 11:00:00,2017-12-23 12:00:00,17.0
Recklinghausen,1415,2017-12-24 11:00:00,2017-12-24 12:00:00,6.0
Recklinghausen,1415,2017-12-25 11:00:00,2017-12-25 12:00:00,3.0
Recklinghausen,1415,2017-12-26 11:00:00,2017-12-26 12:00:00,5.0
Recklinghausen,1415,2017-12-27 11:00:00,2017-12-27 12:00:00,6.0
Recklinghausen,1415,2017-12-28 11:00:00,2017-12-28 12:00:00,14.0
Recklinghausen,1415,2017-12-29 11:00:00,2017-12-29 12:00:00,11.0
Recklinghausen,1415,2017-12-30 11:00:00,2017-12-30 12:00:00,18.0
Recklinghausen,1415,2017-12-31 11:00:00,2017-12-31 12:00:00,9.0
