city,date,pm10,pm25,peak_temperature,precipitation_mm
Hannover,2018,19.32191780821918,12.691988950276244,15.337808219178083,1.3556164383561644
Hannover,2019,16.094520547945205,9.526027397260274,15.045753424657534,1.8706849315068492
Hannover,2020,14.137978142076502,8.056010928961749,15.128415300546449,1.8040983606557375
Hannover,2021,15.5,8.991780821917809,13.595616438356164,2.003835616438356
Hannover,2022,16.012328767123286,9.32054794520548,15.47917808219178,1.6506849315068493
Hannover,2023,14.246575342465754,7.554794520547945,15.004109589041096,2.9717808219178083
Hannover,2024,14.203551912568306,8.363387978142077,15.297540983606556,2.289617486338798
Hannover,2025,14.971232876712328,8.952054794520548,15.004383561643836,1.6649315068493151
Heidelberg,2016,15.941988950276244,,14.945628415300547,2.4030054644808745
Heidelberg,2017,16.52054794520548,,14.906027397260273,3.191506849315069
Heidelberg,2018,15.93646408839779,,16.861095890410958,1.9186301369863012
Heidelberg,2019,14.692520775623269,9.476712328767123,15.683287671232875,2.3654794520547946
Heidelberg,2020,13.3551912568306,8.721311475409836,16.033879781420765,2.226502732240437
Heidelberg,2021,12.854794520547944,9.202739726027398,14.33095890410959,2.44027397260274
Heidelberg,2022,13.33983286908078,7.810198300283286,16.617260273972605,2.3545205479452056
Heidelberg,2023,10.780821917808218,6.512328767123288,16.225479452054795,2.9871232876712326
Heidelberg,2024,11.090659340659341,7.065934065934066,15.787704918032787,3.2010928961748633
Heidelberg,2025,13.4593837535014,9.022598870056497,15.79041095890411,2.218630136986301
Heilbronn,2016,21.68032786885246,,14.906284153005464,2.168032786885246
Heilbronn,2017,21.9010989010989,,14.807123287671233,2.6890410958904107
Heilbronn,2018,22.16849315068493,,16.478356164383563,1.91013698630137
Heilbronn,2019,20.436986301369863,10.819178082191781,15.598082191780822,2.3934246575342466
Heilbronn,2020,16.546448087431695,9.1731843575419,15.958743169398906,2.1114754098360655
Heilbronn,2021,15.121917808219179,8.983561643835616,14.193150684931506,2.430958904109589
Heilbronn,2022,16.835616438356166,9.827397260273973,16.44054794520548,2.136986301369863
Heilbronn,2023,13.986301369863014,7.6136986301369864,16.28082191780822,2.7805479452054795
Heilbronn,2024,14.78415300546448,7.934065934065934,15.900819672131147,2.6540983606557376
Heilbronn,2025,17.013698630136986,11.373626373626374,15.459999999999999,2.197260273972603
Hildesheim,2019,17.15868263473054,9.829971181556196,14.534794520547944,1.944931506849315
Hildesheim,2020,14.413698630136986,7.811475409836065,14.63087431693989,1.8092896174863389
Hildesheim,2021,15.449315068493151,8.778082191780822,13.102465753424656,2.0202739726027397
Hildesheim,2022,17.25,9.134615384615385,15.049589041095892,1.510958904109589
Hildesheim,2023,13.941988950276244,7.676712328767123,14.633424657534245,2.835890410958904
Hildesheim,2024,14.98360655737705,8.531506849315068,14.977322404371584,2.2997267759562843
Hildesheim,2025,16.28808864265928,9.030470914127424,14.733150684931507,1.6526027397260274
Ingolstadt,2016,16.778688524590162,12.1775956284153,13.999180327868851,1.9633879781420767
Ingolstadt,2017,18.389041095890413,13.56986301369863,14.08164383561644,2.3109589041095893
Ingolstadt,2018,19.112328767123287,13.876712328767123,15.678630136986301,1.7838356164383562
Ingolstadt,2019,16.49041095890411,10.683333333333334,14.990958904109588,2.0383561643835617
Ingolstadt,2020,15.336065573770492,10.297814207650273,14.808196721311475,2.2866120218579233
Ingolstadt,2021,14.623595505617978,10.211267605633802,13.45945205479452,2.372602739726027
Ingolstadt,2022,17.093406593406595,11.67945205479452,15.442191780821917,1.9791780821917808
Ingolstadt,2023,16.36986301369863,11.093150684931507,15.53068493150685,2.367945205479452
Ingolstadt,2024,16.90684931506849,9.459016393442623,15.621857923497268,2.5204918032786887
Ingolstadt,2025,16.85989010989011,11.706849315068494,14.516712328767124,1.8098630136986302
Jena,2016,16.41551246537396,,13.904918032786885,1.6480874316939893
Jena,2017,15.379888268156424,,14.396438356164383,1.9446575342465753
Jena,2018,17.771349862258955,,15.994794520547947,1.3071232876712329
Jena,2019,14.11634349030471,,15.824383561643835,1.8304109589041095
Jena,2020,13.263736263736265,,15.610382513661202,1.8005464480874316
Jena,2021,13.138810198300284,9.549019607843137,13.786575342465754,2.1764383561643834
Jena,2022,15.538461538461538,9.063186813186814,15.767671232876712,1.4328767123287671
Jena,2023,14.098630136986301,7.9150684931506845,15.558356164383563,2.1027397260273974
